"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"grieved" 0.0043918721086842 0.00478185763214365 0.00498607016647242 0.00985788219830773 0.00167224080267559 0.00106885568310567 0.00112613880786946 0.00411980389733449 0.0102906243836345 0.000463720802978942 0.000628268961942608 0
"inside" 0 0 0 0 0 0.00267213920776417 0 0.00102995097433362 0.00686041625575632 0.00927441605957885 0.00439788273359825 0.00481023618259657
"introduction" 0 0.00239092881607182 0.00560932893728147 0.00903639201511542 0.00250836120401338 0.00213771136621133 0.00788297165508621 0.00102995097433362 0.00257265609590862 0 0.00471201721456956 0.000481023618259657
"management" 0.0029279147391228 0.00179319661205387 0.000623258770809052 0.00328596073276924 0.000836120401337793 0.000534427841552834 0.00225227761573892 0.00308985292300087 0.00085755203196954 0.00463720802978942 0.0078533620242826 0.00144307085477897
"needn^t" 0.00585582947824559 0.00896598306026934 0 0 0 0 0 0 0.0162934886074213 0.00231860401489471 0.00157067240485652 0.00529125980085622
"pockets" 0.0014639573695614 0.00179319661205387 0 0 0 0.00106885568310567 0 0.000514975487166811 0.00600286422378678 0.00834697445362096 0.00439788273359825 0.00625330703737554
"poyser^s" 0 0 0 0 0 0 0 0 0 0.0273595273757576 0 0
"principal" 0.00585582947824559 0.00239092881607182 0.00498607016647242 0.0115008625646924 0.00334448160535117 0.00106885568310567 0.00563069403934729 0.00257487743583405 0.00171510406393908 0.000927441605957885 0.00219894136679913 0.000962047236519313
"reflect" 0.0029279147391228 0.00119546440803591 0.0012465175416181 0.00410745091596155 0.00668896321070234 0.00267213920776417 0.00225227761573892 0.00360482841016768 0.00343020812787816 0.000927441605957885 0.00502615169554086 0.00192409447303863
"repent" 0.0043918721086842 0.00777051865223343 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.00267213920776417 0.00112613880786946 0.00102995097433362 0.00600286422378678 0.0032460456208526 0.00125653792388522 0.00384818894607725
"resting" 0 0.00119546440803591 0 0 0 0.00374099489086983 0.00675683284721675 0.00411980389733449 0.00171510406393908 0.00463720802978942 0.00282721032874173 0.00721535427389485
"restored" 0.0029279147391228 0.00478185763214365 0.00311629385404526 0.00164298036638462 0.0100334448160535 0.00267213920776417 0.00450455523147783 0.00257487743583405 0.00600286422378678 0.00185488321191577 0.000314134480971304 0.00192409447303863
"rode" 0.0043918721086842 0.00358639322410774 0.00186977631242716 0.00164298036638462 0 0.00374099489086983 0 0.00205990194866724 0.0042877601598477 0.0032460456208526 0.00376961377165565 0.00481023618259657
"somewhere" 0 0.00239092881607182 0.00249303508323621 0.00328596073276924 0.00167224080267559 0.0048098505739755 0.00450455523147783 0.00411980389733449 0.00514531219181724 0.00278232481787365 0.00314134480971304 0.000962047236519313
"sons" 0.0014639573695614 0.00418412542812569 0.000623258770809052 0.000821490183192311 0.00334448160535117 0 0 0.00102995097433362 0 0.0106655784685157 0.00408374825262695 0.0033671653278176
"stared" 0.0029279147391228 0.00239092881607182 0.000623258770809052 0.00410745091596155 0.000836120401337793 0.0016032835246585 0.00337841642360837 0.00154492646150043 0.0137208325115126 0.00370976642383154 0.00219894136679913 0.00288614170955794
"vacant" 0 0.00298866102008978 0.0012465175416181 0.00410745091596155 0.00250836120401338 0.00534427841552834 0.0101352492708251 0.00308985292300087 0.00600286422378678 0.000463720802978942 0.00188480688582782 0.00240511809129828
"visited" 0.0029279147391228 0 0.00311629385404526 0.00328596073276924 0.00668896321070234 0.00106885568310567 0 0.00514975487166811 0.00600286422378678 0.0032460456208526 0.00314134480971304 0.00192409447303863
"abode" 0.0131756163260526 0.00478185763214365 0.000623258770809052 0.00657192146553849 0.00418060200668896 0.00427542273242267 0.00675683284721675 0.00257487743583405 0.00600286422378678 0 0.000314134480971304 0
"cease" 0.0014639573695614 0.00657505424419751 0.00436281139566337 0.00164298036638462 0.00418060200668896 0.00427542273242267 0.00225227761573892 0.00360482841016768 0.00085755203196954 0.00185488321191577 0.00251307584777043 0.000962047236519313
"classe" 0 0 0 0 0 0 0 0.029868578255675 0 0 0 0
"composed" 0 0.00717278644821547 0.00373955262485431 0.00246447054957693 0.00334448160535117 0.00694756194018684 0.00337841642360837 0.00514975487166811 0.00514531219181724 0 0.000314134480971304 0
"convince" 0.00731978684780699 0.00478185763214365 0.00560932893728147 0.00328596073276924 0.00752508361204013 0.000534427841552834 0.00225227761573892 0 0.00686041625575632 0.00139116240893683 0.00188480688582782 0.00144307085477897
"crushed" 0.00878374421736839 0.00358639322410774 0.000623258770809052 0 0 0.00587870625708117 0.00563069403934729 0.00411980389733449 0.00257265609590862 0.00231860401489471 0.00157067240485652 0.00384818894607725
"daylight" 0 0.00298866102008978 0 0 0 0.00694756194018684 0.00563069403934729 0.00360482841016768 0.00085755203196954 0.00556464963574731 0.00282721032874173 0.00288614170955794
"encouraged" 0.0029279147391228 0.00179319661205387 0.00498607016647242 0.00657192146553849 0.00501672240802676 0.0016032835246585 0.00112613880786946 0.00154492646150043 0.00343020812787816 0.00278232481787365 0.00314134480971304 0.00192409447303863
"fifteen" 0.0029279147391228 0.00179319661205387 0 0.00328596073276924 0.00418060200668896 0.0048098505739755 0.00563069403934729 0.00360482841016768 0.00257265609590862 0.00278232481787365 0.00219894136679913 0.0033671653278176
"figures" 0.0029279147391228 0.00119546440803591 0.000623258770809052 0.000821490183192311 0 0.003206567049317 0.00675683284721675 0.00205990194866724 0.00171510406393908 0.00788325365064202 0.00345547929068434 0.00288614170955794
"forty" 0.0043918721086842 0.00298866102008978 0.00498607016647242 0.000821490183192311 0.00334448160535117 0.00427542273242267 0.00337841642360837 0.00308985292300087 0.00171510406393908 0.00139116240893683 0.00345547929068434 0.00192409447303863
"hide" 0.0014639573695614 0.0053795898361616 0 0.00164298036638462 0 0 0.00225227761573892 0.00308985292300087 0.0102906243836345 0.00602837043872625 0.00251307584777043 0.00240511809129828
"introduce" 0.0043918721086842 0.00358639322410774 0.00498607016647242 0.00903639201511542 0.00418060200668896 0.0016032835246585 0.00337841642360837 0.00205990194866724 0.00257265609590862 0.000463720802978942 0.00251307584777043 0.00144307085477897
"laughter" 0.0043918721086842 0.0101614474683052 0 0.00164298036638462 0.00250836120401338 0.00213771136621133 0.00112613880786946 0.00205990194866724 0.00171510406393908 0.00556464963574731 0.00282721032874173 0.000481023618259657
"le" 0 0 0 0 0 0.00267213920776417 0.0180182209259113 0.0133893626663371 0.00085755203196954 0 0.00314134480971304 0
"lift" 0 0.00119546440803591 0 0.00328596073276924 0 0.003206567049317 0.00788297165508621 0.0046347793845013 0.0042877601598477 0.00649209124170519 0.000942403442913911 0.00384818894607725
"linen" 0 0.000597732204017956 0 0 0.00250836120401338 0.00213771136621133 0 0 0.00085755203196954 0.00973813686255779 0.000942403442913911 0.0120255904564914
"linton^s" 0 0 0 0 0 0 0 0 0.0497380178542333 0 0 0
"locked" 0 0.000597732204017956 0.000623258770809052 0 0 0.0080164176232925 0.00225227761573892 0.00617970584600173 0.0085755203196954 0.00185488321191577 0.00282721032874173 0.00192409447303863
"matilda" 0.0849095274345611 0 0 0 0 0 0 0 0 0 0 0
"mute" 0 0.00179319661205387 0.000623258770809052 0 0 0.0048098505739755 0.00788297165508621 0.00617970584600173 0.00343020812787816 0.000927441605957885 0.00314134480971304 0.00481023618259657
"neat" 0 0.00179319661205387 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.00587870625708117 0.00675683284721675 0.00772463230750216 0.00085755203196954 0 0.00314134480971304 0.00144307085477897
"necessarily" 0 0.000597732204017956 0.00373955262485431 0.00246447054957693 0.00250836120401338 0.000534427841552834 0.00112613880786946 0.00360482841016768 0.00085755203196954 0.00139116240893683 0.00628268961942608 0.00577228341911588
"neglected" 0.0161035310651754 0.00836825085625138 0.00186977631242716 0.00164298036638462 0.00167224080267559 0.003206567049317 0.00112613880786946 0.00154492646150043 0.00343020812787816 0.00185488321191577 0.00188480688582782 0.000962047236519313
"pang" 0 0.00298866102008978 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.00587870625708117 0.00450455523147783 0.00360482841016768 0.00171510406393908 0.00139116240893683 0.00314134480971304 0.00481023618259657
"pen" 0.0014639573695614 0.00179319661205387 0.000623258770809052 0.00246447054957693 0.00250836120401338 0 0.00563069403934729 0.00772463230750216 0.00085755203196954 0.00278232481787365 0.00376961377165565 0.00384818894607725
"pressure" 0.0014639573695614 0.00179319661205387 0.000623258770809052 0 0 0.0016032835246585 0.00450455523147783 0.00720965682033535 0 0.00185488321191577 0.00722509306233999 0.00240511809129828
"principles" 0.0043918721086842 0.0053795898361616 0.00373955262485431 0.000821490183192311 0.00501672240802676 0.00587870625708117 0.00563069403934729 0.000514975487166811 0.00085755203196954 0.000463720802978942 0.00219894136679913 0.0033671653278176
"professor" 0 0 0 0 0 0 0.0281534701967364 0.0169941910765048 0 0 0 0
"render" 0.0131756163260526 0.00717278644821547 0.000623258770809052 0.00246447054957693 0.00167224080267559 0.00427542273242267 0.00788297165508621 0.00360482841016768 0.00343020812787816 0.000927441605957885 0.000942403442913911 0
"residence" 0.00585582947824559 0.00358639322410774 0.00249303508323621 0.00328596073276924 0.00585284280936455 0.003206567049317 0.00675683284721675 0.00308985292300087 0.00514531219181724 0.000463720802978942 0.00219894136679913 0.000481023618259657
"silver" 0.0014639573695614 0.00239092881607182 0.0012465175416181 0 0 0.0048098505739755 0.00563069403934729 0.00669468133316854 0.00686041625575632 0.00185488321191577 0.000314134480971304 0.00529125980085622
"snowe" 0 0 0 0 0 0 0 0.029868578255675 0 0 0 0
"stage" 0.0014639573695614 0.00358639322410774 0 0.000821490183192311 0.00167224080267559 0.00106885568310567 0.00112613880786946 0.00669468133316854 0.00085755203196954 0.00231860401489471 0.00565442065748347 0.00384818894607725
"staircase" 0 0.00119546440803591 0.00186977631242716 0.00164298036638462 0.00167224080267559 0.0112229846726095 0.00225227761573892 0.0102995097433362 0 0.00185488321191577 0.000314134480971304 0.000481023618259657
"steadily" 0.00585582947824559 0.00597732204017956 0.00311629385404526 0.00246447054957693 0.000836120401337793 0.00534427841552834 0.00337841642360837 0.00308985292300087 0.00343020812787816 0.00185488321191577 0.00188480688582782 0.000962047236519313
"suspense" 0.0029279147391228 0.00418412542812569 0.00373955262485431 0.00492894109915386 0.00501672240802676 0.00106885568310567 0 0.00360482841016768 0.0042877601598477 0.00278232481787365 0.00157067240485652 0.00288614170955794
"tastes" 0.00585582947824559 0.00657505424419751 0 0.000821490183192311 0.000836120401337793 0.006413134098634 0.00112613880786946 0.00669468133316854 0.00171510406393908 0 0.00282721032874173 0.00192409447303863
"wisdom" 0.00731978684780699 0.00239092881607182 0 0.000821490183192311 0.00167224080267559 0.00213771136621133 0.00225227761573892 0.00360482841016768 0.00171510406393908 0.00278232481787365 0.00502615169554086 0.00432921256433691
"wit" 0 0.00239092881607182 0.00685584647889957 0.00492894109915386 0.00501672240802676 0.0016032835246585 0.00225227761573892 0.00308985292300087 0.0042877601598477 0.00139116240893683 0.00282721032874173 0.00144307085477897
"annabella" 0 0.0340707356290235 0 0 0 0 0 0 0 0 0 0
"apparent" 0.0043918721086842 0.00239092881607182 0.00623258770809052 0.00246447054957693 0.00167224080267559 0.00267213920776417 0.00337841642360837 0.00308985292300087 0.00171510406393908 0.00139116240893683 0.00376961377165565 0.00192409447303863
"approve" 0.0029279147391228 0.00179319661205387 0.00436281139566337 0.00410745091596155 0.00668896321070234 0.00267213920776417 0.00112613880786946 0.00566473035883492 0.00171510406393908 0.00139116240893683 0.00251307584777043 0.000962047236519313
"argument" 0 0.00298866102008978 0.00249303508323621 0.00410745091596155 0.00250836120401338 0.00106885568310567 0 0.00102995097433362 0.00171510406393908 0.00278232481787365 0.00722509306233999 0.00240511809129828
"article" 0.0014639573695614 0.00119546440803591 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.00213771136621133 0.00225227761573892 0.00617970584600173 0.00171510406393908 0.000927441605957885 0.00376961377165565 0.00481023618259657
"attendance" 0.0029279147391228 0.00418412542812569 0.00249303508323621 0.00410745091596155 0.00334448160535117 0.00213771136621133 0.00337841642360837 0.0046347793845013 0.00514531219181724 0 0.00376961377165565 0.000481023618259657
"attending" 0.0014639573695614 0.00418412542812569 0.00498607016647242 0.0073934116487308 0.00836120401337793 0.00106885568310567 0.00225227761573892 0.00205990194866724 0.00514531219181724 0.000927441605957885 0.00125653792388522 0.000962047236519313
"believing" 0 0.00119546440803591 0.00186977631242716 0.00985788219830773 0.00752508361204013 0.00106885568310567 0 0.000514975487166811 0.00085755203196954 0.00370976642383154 0.00502615169554086 0.00144307085477897
"chest" 0.0029279147391228 0.00239092881607182 0 0 0 0.00427542273242267 0.00225227761573892 0.00360482841016768 0.00257265609590862 0.00417348722681048 0.00219894136679913 0.00721535427389485
"childish" 0.0014639573695614 0.00478185763214365 0 0 0 0.00106885568310567 0.00112613880786946 0 0.00771796828772586 0.00602837043872625 0.00157067240485652 0.00865842512867382
"consented" 0.0014639573695614 0.0053795898361616 0.000623258770809052 0.00164298036638462 0.00334448160535117 0.0048098505739755 0.00225227761573892 0.00205990194866724 0.00257265609590862 0.0032460456208526 0.00314134480971304 0.00240511809129828
"constitution" 0 0.000597732204017956 0.00436281139566337 0.000821490183192311 0.00250836120401338 0.00267213920776417 0.00112613880786946 0.00205990194866724 0.00514531219181724 0.000927441605957885 0.00596855513845477 0.00384818894607725
"describe" 0.0029279147391228 0.00239092881607182 0.00498607016647242 0.00575043128234618 0.00501672240802676 0.00427542273242267 0.00112613880786946 0.00411980389733449 0.00343020812787816 0.00139116240893683 0.00157067240485652 0.000481023618259657
"edge" 0.0014639573695614 0 0 0.00164298036638462 0.000836120401337793 0.003206567049317 0.00112613880786946 0.00308985292300087 0.00343020812787816 0.00741953284766308 0.00314134480971304 0.00481023618259657
"fearful" 0.0029279147391228 0.00358639322410774 0.00311629385404526 0.00410745091596155 0.00501672240802676 0.00748198978173967 0.00337841642360837 0.00205990194866724 0.0042877601598477 0.00185488321191577 0.000314134480971304 0.000962047236519313
"fruit" 0 0 0.00249303508323621 0.000821490183192311 0.000836120401337793 0.00427542273242267 0.00563069403934729 0.00926955876900259 0.00257265609590862 0.00463720802978942 0.000628268961942608 0.00240511809129828
"gift" 0.0043918721086842 0.00358639322410774 0 0.000821490183192311 0.00334448160535117 0.003206567049317 0.00450455523147783 0.00514975487166811 0.00085755203196954 0.00417348722681048 0.00157067240485652 0.00384818894607725
"gilbert" 0 0.0310820746089337 0.00311629385404526 0 0 0 0 0 0 0 0 0
"inn" 0.0014639573695614 0.000597732204017956 0.00249303508323621 0.00575043128234618 0.00250836120401338 0.00534427841552834 0.00225227761573892 0.00772463230750216 0.00085755203196954 0.00417348722681048 0.000628268961942608 0.000962047236519313
"landlord" 0 0.00119546440803591 0 0.00164298036638462 0.000836120401337793 0.000534427841552834 0.00112613880786946 0.00102995097433362 0.00600286422378678 0.0134479032863893 0.00314134480971304 0.000962047236519313
"meryton" 0 0 0 0.0468249404419617 0 0 0 0 0 0 0 0
"millward" 0 0.0340707356290235 0 0 0 0 0 0 0 0 0 0
"n^t" 0 0.00298866102008978 0 0 0 0 0 0 0.0145783845434822 0.000463720802978942 0 0.0163548030208283
"poured" 0 0.00298866102008978 0 0.000821490183192311 0.000836120401337793 0.003206567049317 0.00112613880786946 0.00720965682033535 0.00514531219181724 0.00417348722681048 0.00376961377165565 0.000962047236519313
"proceed" 0.0014639573695614 0.00239092881607182 0.00747910524970863 0.00410745091596155 0.00585284280936455 0.00534427841552834 0.00337841642360837 0.00411980389733449 0.00514531219181724 0 0 0.000481023618259657
"proposal" 0.0029279147391228 0.00119546440803591 0.00623258770809052 0.00821490183192311 0.00501672240802676 0.0016032835246585 0.00675683284721675 0.000514975487166811 0.00171510406393908 0 0.00439788273359825 0.000481023618259657
"reflections" 0.0043918721086842 0.00358639322410774 0.00373955262485431 0.0073934116487308 0.00585284280936455 0.00267213920776417 0.00225227761573892 0.00154492646150043 0.00257265609590862 0.00231860401489471 0.00251307584777043 0
"resemblance" 0 0.00179319661205387 0.00311629385404526 0.00575043128234618 0.0100334448160535 0.0016032835246585 0.00112613880786946 0.00257487743583405 0.00514531219181724 0.00231860401489471 0.000942403442913911 0.0033671653278176
"shelter" 0.0029279147391228 0 0.0012465175416181 0 0.00167224080267559 0.00748198978173967 0.00112613880786946 0.00257487743583405 0.0085755203196954 0.00417348722681048 0.00157067240485652 0.0033671653278176
"slept" 0 0.000597732204017956 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00534427841552834 0.00337841642360837 0.00978453425616941 0.00343020812787816 0.00370976642383154 0.00157067240485652 0.00144307085477897
"supported" 0.00585582947824559 0.00239092881607182 0 0.00328596073276924 0.0125418060200669 0.006413134098634 0.00112613880786946 0.00154492646150043 0.00257265609590862 0.000463720802978942 0.00219894136679913 0.00144307085477897
"throat" 0.0043918721086842 0.00119546440803591 0.00685584647889957 0.000821490183192311 0.00250836120401338 0.00427542273242267 0.00225227761573892 0.00154492646150043 0.00771796828772586 0.00139116240893683 0.00282721032874173 0.00144307085477897
"trade" 0.0014639573695614 0.000597732204017956 0.00249303508323621 0.00328596073276924 0 0.00106885568310567 0.012387526886564 0 0 0.00185488321191577 0.00691095858136868 0.00384818894607725
"travelling" 0.0043918721086842 0 0.00311629385404526 0.00492894109915386 0.00418060200668896 0.00267213920776417 0.00788297165508621 0.00308985292300087 0.00343020812787816 0.00231860401489471 0.00251307584777043 0.00144307085477897
"trifle" 0.00878374421736839 0.00597732204017956 0.00249303508323621 0.00410745091596155 0.00167224080267559 0.0016032835246585 0.00112613880786946 0.00514975487166811 0.00257265609590862 0.00185488321191577 0.00188480688582782 0.00144307085477897
"uncles" 0 0 0 0.00246447054957693 0 0.00106885568310567 0.0135136656944335 0.00102995097433362 0 0 0.000628268961942608 0.0173168502573476
"we^ve" 0.0043918721086842 0.00119546440803591 0 0 0 0 0 0 0.0042877601598477 0.0120567408774525 0.000628268961942608 0.00913944874693347
"worked" 0.0029279147391228 0.00119546440803591 0.0012465175416181 0.00328596073276924 0.000836120401337793 0.0048098505739755 0.00337841642360837 0.0046347793845013 0.00514531219181724 0.00417348722681048 0.00282721032874173 0.000481023618259657
"abruptly" 0 0.00478185763214365 0.00311629385404526 0.00164298036638462 0.00250836120401338 0.003206567049317 0.00675683284721675 0.00257487743583405 0.0042877601598477 0.00139116240893683 0.00125653792388522 0.00432921256433691
"ambition" 0.0029279147391228 0.00358639322410774 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.00427542273242267 0.00563069403934729 0.00205990194866724 0.00171510406393908 0.00185488321191577 0.00502615169554086 0.00192409447303863
"amusing" 0.014639573695614 0.0053795898361616 0.00436281139566337 0.00328596073276924 0.000836120401337793 0.00106885568310567 0.00112613880786946 0.00154492646150043 0.00171510406393908 0.000927441605957885 0.00314134480971304 0.00240511809129828
"animal" 0.0043918721086842 0.00239092881607182 0 0.000821490183192311 0 0.00267213920776417 0.00788297165508621 0.00411980389733449 0.00514531219181724 0.00278232481787365 0.00251307584777043 0.00384818894607725
"anticipated" 0.0029279147391228 0.00298866102008978 0.00373955262485431 0.00328596073276924 0.00167224080267559 0.0016032835246585 0.00337841642360837 0.00823960779466897 0.00343020812787816 0.000463720802978942 0.00188480688582782 0.00192409447303863
"behold" 0.0014639573695614 0.00777051865223343 0.00186977631242716 0 0.000836120401337793 0.00267213920776417 0.00900911046295566 0.00772463230750216 0.00343020812787816 0.000927441605957885 0.000942403442913911 0.000481023618259657
"butter" 0.0014639573695614 0.00179319661205387 0.0012465175416181 0 0 0.00213771136621133 0.00225227761573892 0.00257487743583405 0 0.0148390656953262 0.000314134480971304 0.00288614170955794
"custom" 0 0.00358639322410774 0.00186977631242716 0.00164298036638462 0 0.00587870625708117 0.00563069403934729 0.00926955876900259 0.00343020812787816 0.000927441605957885 0.00125653792388522 0.000481023618259657
"elderly" 0.00585582947824559 0.00478185763214365 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.0048098505739755 0.00112613880786946 0.00205990194866724 0.00171510406393908 0.00602837043872625 0.00188480688582782 0.00144307085477897
"emotions" 0 0.0053795898361616 0.0012465175416181 0.000821490183192311 0 0.00213771136621133 0 0.00360482841016768 0 0.00649209124170519 0.00408374825262695 0.00288614170955794
"examine" 0.0043918721086842 0.00298866102008978 0.0012465175416181 0.00164298036638462 0.00334448160535117 0.0048098505739755 0.00225227761573892 0.00257487743583405 0.00686041625575632 0.000927441605957885 0.00345547929068434 0.00144307085477897
"fatigue" 0.0043918721086842 0.00119546440803591 0.0012465175416181 0.00328596073276924 0.00501672240802676 0.00374099489086983 0 0.00308985292300087 0.00600286422378678 0.00139116240893683 0.00282721032874173 0.0033671653278176
"gain" 0.0029279147391228 0.00478185763214365 0.00249303508323621 0.00164298036638462 0.00668896321070234 0.00267213920776417 0.00225227761573892 0.00257487743583405 0.00343020812787816 0.00139116240893683 0.00345547929068434 0.000962047236519313
"good-by" 0.0029279147391228 0.00358639322410774 0 0 0.000836120401337793 0 0 0.00411980389733449 0.00085755203196954 0 0.0084816309862252 0.00529125980085622
"guessed" 0 0.00298866102008978 0.00436281139566337 0.00246447054957693 0.00334448160535117 0.00213771136621133 0.00337841642360837 0.00308985292300087 0.0120057284475736 0.00139116240893683 0.000942403442913911 0.00192409447303863
"inferior" 0.0014639573695614 0.000597732204017956 0.0105953991037539 0.00410745091596155 0.00334448160535117 0.00374099489086983 0.00563069403934729 0.00205990194866724 0.00085755203196954 0.000463720802978942 0.000628268961942608 0.00384818894607725
"injury" 0.0102477015869298 0.00717278644821547 0.00186977631242716 0.000821490183192311 0.00250836120401338 0.00106885568310567 0.00112613880786946 0.00102995097433362 0.00343020812787816 0.00278232481787365 0.00157067240485652 0.00481023618259657
"invite" 0.0014639573695614 0.00358639322410774 0.00872562279132673 0.00492894109915386 0.000836120401337793 0.00106885568310567 0.00563069403934729 0.00154492646150043 0 0.000463720802978942 0.00439788273359825 0.00144307085477897
"kill" 0.00878374421736839 0.00478185763214365 0 0.000821490183192311 0.00167224080267559 0.00267213920776417 0.00112613880786946 0.00205990194866724 0.0128632804795431 0.00185488321191577 0.00157067240485652 0.00240511809129828
"mason" 0 0 0 0 0 0.0299279591269587 0 0 0 0 0 0
"milk" 0.0029279147391228 0 0 0 0 0.0048098505739755 0.00112613880786946 0.00257487743583405 0.0085755203196954 0.00973813686255779 0.00125653792388522 0.00192409447303863
"mixed" 0 0 0.00311629385404526 0.00164298036638462 0 0.00106885568310567 0.00788297165508621 0.00720965682033535 0.00085755203196954 0.00185488321191577 0.00596855513845477 0.000962047236519313
"obligation" 0 0.00119546440803591 0.00311629385404526 0.00492894109915386 0.00418060200668896 0.00267213920776417 0.00337841642360837 0.00154492646150043 0.00171510406393908 0 0.00691095858136868 0.00144307085477897
"original" 0 0.000597732204017956 0.00311629385404526 0.00328596073276924 0.000836120401337793 0.00694756194018684 0.00450455523147783 0.00360482841016768 0.00085755203196954 0.000927441605957885 0.00376961377165565 0.00288614170955794
"recalled" 0.0014639573695614 0.00119546440803591 0.0012465175416181 0.00164298036638462 0.00250836120401338 0.00587870625708117 0.00675683284721675 0.00514975487166811 0.00600286422378678 0.00139116240893683 0.00188480688582782 0.00144307085477897
"remove" 0.0043918721086842 0.00358639322410774 0.00311629385404526 0.00164298036638462 0.00585284280936455 0.003206567049317 0.00112613880786946 0.00102995097433362 0.0128632804795431 0.00139116240893683 0.000628268961942608 0.00192409447303863
"sacred" 0 0.00239092881607182 0.000623258770809052 0 0.000836120401337793 0.00267213920776417 0.00112613880786946 0.00617970584600173 0 0.00510092883276837 0.00345547929068434 0.00481023618259657
"scarce" 0 0.00298866102008978 0.0012465175416181 0.000821490183192311 0 0.0016032835246585 0.00337841642360837 0.0200840439995056 0 0 0.000628268961942608 0.000481023618259657
"secured" 0.0014639573695614 0.000597732204017956 0.00685584647889957 0.00328596073276924 0.00668896321070234 0.003206567049317 0 0.00411980389733449 0.0042877601598477 0.000927441605957885 0.00282721032874173 0.000481023618259657
"sensation" 0 0.000597732204017956 0.00436281139566337 0.00246447054957693 0.00167224080267559 0.00534427841552834 0.00337841642360837 0.00566473035883492 0.00257265609590862 0.0032460456208526 0.00125653792388522 0.00240511809129828
"sinking" 0.0014639573695614 0.00657505424419751 0.00373955262485431 0.00246447054957693 0 0.0016032835246585 0.00112613880786946 0.00205990194866724 0.00600286422378678 0.00278232481787365 0.00251307584777043 0.00288614170955794
"sober" 0.00585582947824559 0.00836825085625138 0.00186977631242716 0 0.000836120401337793 0.00106885568310567 0.00563069403934729 0.000514975487166811 0.0042877601598477 0.00417348722681048 0.00219894136679913 0.00240511809129828
"tolerable" 0.0014639573695614 0.00239092881607182 0.00560932893728147 0.013143842931077 0.00418060200668896 0.00213771136621133 0.00225227761573892 0.00205990194866724 0.00171510406393908 0.000463720802978942 0.00125653792388522 0.00192409447303863
"wandered" 0.0029279147391228 0.00418412542812569 0 0.00164298036638462 0.00250836120401338 0.00908527330639817 0.00225227761573892 0.00154492646150043 0.00600286422378678 0.00139116240893683 0.000942403442913911 0.0033671653278176
"warmly" 0.00585582947824559 0.00119546440803591 0.0105953991037539 0.00657192146553849 0.0100334448160535 0.000534427841552834 0.00337841642360837 0.00102995097433362 0.00085755203196954 0.000463720802978942 0.00125653792388522 0.000481023618259657
"weston^s" 0.00731978684780699 0 0.0317861973112617 0 0 0 0 0 0 0 0 0
"wife^s" 0 0.00239092881607182 0.0012465175416181 0.00246447054957693 0.00418060200668896 0 0.00112613880786946 0 0.00343020812787816 0.00417348722681048 0.00534028617651216 0.00529125980085622
"advise" 0 0.00239092881607182 0.00685584647889957 0.00657192146553849 0.00668896321070234 0.0016032835246585 0 0.000514975487166811 0.00257265609590862 0.00139116240893683 0.00251307584777043 0.00288614170955794
"alas" 0.0117116589564912 0.00836825085625138 0.00249303508323621 0.00164298036638462 0 0.00427542273242267 0.00225227761573892 0.00514975487166811 0.00257265609590862 0.000927441605957885 0.000314134480971304 0.000481023618259657
"appeal" 0 0.00298866102008978 0.0012465175416181 0.00164298036638462 0.000836120401337793 0.00106885568310567 0.00112613880786946 0.00411980389733449 0.00257265609590862 0.00185488321191577 0.00408374825262695 0.00673433065563519
"bold" 0.00878374421736839 0.00777051865223343 0 0.00164298036638462 0.00250836120401338 0.00267213920776417 0.00225227761573892 0.00308985292300087 0.00343020812787816 0.00185488321191577 0.00157067240485652 0.00240511809129828
"charity" 0.0029279147391228 0.000597732204017956 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.00267213920776417 0.00112613880786946 0.0046347793845013 0.0042877601598477 0.00231860401489471 0.00314134480971304 0.00384818894607725
"convenient" 0.0043918721086842 0.00358639322410774 0.00311629385404526 0.00410745091596155 0.00250836120401338 0.00213771136621133 0.00563069403934729 0.00514975487166811 0.00085755203196954 0.0032460456208526 0.000942403442913911 0.00144307085477897
"cordial" 0.0014639573695614 0.00418412542812569 0.00311629385404526 0.00246447054957693 0.000836120401337793 0.0016032835246585 0.00337841642360837 0.00720965682033535 0.00343020812787816 0.000463720802978942 0.00376961377165565 0.000481023618259657
"county" 0 0.000597732204017956 0.0012465175416181 0.00492894109915386 0.00334448160535117 0.00534427841552834 0.00337841642360837 0 0 0.00139116240893683 0.00753922754331129 0.000962047236519313
"exchange" 0.0029279147391228 0.00956371526428729 0.0012465175416181 0 0.00501672240802676 0.00374099489086983 0.00112613880786946 0.00205990194866724 0.00257265609590862 0.00185488321191577 0.00125653792388522 0.00288614170955794
